STUDYID,SITEID,SITENAME,CAT
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Resolved
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding > 90 days
sample,80,Site 80,Outstanding <= 90 days
sample,80,Site 80,Outstanding <= 90 days
sample,80,Site 80,Outstanding <= 90 days
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,81,Site 81,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Outstanding > 90 days
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Outstanding <= 90 days
sample,82,Site 82,Outstanding <= 90 days
sample,82,Site 82,Outstanding <= 90 days
sample,82,Site 82,Outstanding <= 90 days
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,82,Site 82,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,83,Site 83,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
